NO,WindowNumber,WindowAreaSum,WindowAreaAvg,DistanceToWindowSum,DistanceToWindowAvg,ViewVectorandWindowCenterAngleAvg,RoomWidth,RoomHeight,RoomDepth,RoomVolume,WholeRoomVolume,WindowToWallRatio,VWindowDispersion,HWindowDispersion,WindowLengthSum,WindowLengthAvg,WindowHeightSum,WindowHeightAvg,AspectRatioAvg,WindowHorizontalAngleSum,WindowHorizontalAngleAvg,WindowVerticalAngleSum,WindowVerticalAngleAvg,HViewAngle,VViewAngle,Z1PtsCount,Z2PtsCount,Z2PtsCountZ1PtsCount,Z3PtsCount,Z4PtsCount,Z1PtsCountRatio,Z2PtCountRatio,Z2PtsCountZ1PtsCountRatio,Z3PtsCountRatio,Z4PtsCountRatio,BuildingPtsCount,EquipmentPtsCount,TreePtsCount,PavementPtsCount,GrassPtsCount,WaterPtsCount,DynamicPtsCount,TreePtsCountGrassPtsCount,SkyPtsCount,BuildingPtsCountRatio,EquipmentPtsCountRatio,TreePtsCountRatio,PavementPtsCountRatio,GrassPtsCountRatio,WaterPtsCountRatio,DynamicPtsRatio,TreePtsCountGrassPtsCountRatio,SkyPtsCountRatio,BuildingIsClosest,EquipmentIsClosest,TreeIsClosest,DynamicIsClosest,SkyIsClosest,ClosestObjectDist,ElementNumber,FloorHeights,BuildingClosestDist,EquipmentClosestDist,TreeClosestDist,GrassClosestDist,WaterClosestDist,NatureClosestDist,DynamicClosestDist,SkyClosestDist,SkyCondition,ViewContent,ViewAccess,Privacy,OverallRating,RAND
69,4,7.919999485,1.979999871,16.55703297,16.55703297,19.50363244,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.224489771,0.65,1.2,7.199999809,1.799999952,4.399999976,1.099999994,2.062500026,95.60819708,23.90204927,60.23831836,15.05957959,48,32.5,256,736,992,744,682,0.105872622,0.304383788,0.41025641,0.307692308,0.282051282,13645,0,300,1163,0,252,0,300,18720,0.400381455,0,0.008802817,0.034125587,0,0.007394366,0,0.008802817,0.549295775,1,0,0,0,0,503.7625628,5,142.2859071,503.7625628,50000,740.1947646,50000,3274.592614,740.1947646,50000,54674.66445,2,3.85,3.725,3.9,4.075,0.610696508
70,1,4.159999909,4.159999909,3.902883549,15.6115342,2.202598162,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.117913824,0.15,4.47E-16,3.200000048,3.200000048,1.299999952,1.299999952,2.461538589,44.61241096,44.61241096,18.89793438,18.89793438,44.5,19,486,504,990,275,0,0.384189723,0.398418972,0.782608696,0.217391304,0,6398,0,115,106,0,223,0,115,11050,0.357589984,0,0.006427454,0.005924436,0,0.012463671,0,0.006427454,0.617594456,1,0,0,0,0,620.7125473,5,142.2859071,620.7125473,50000,1221.191946,50000,3410.510895,1221.191946,50000,57369.68224,2,2.925,2.875,4.025,2.725,0.641227351
71,1,9.600000954,9.600000954,3.920459157,19.60229579,5.856013585,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.272108858,0.4,1.56E-15,4.800000191,4.800000191,2,2,2.400000095,63.21500684,63.21500684,28.49300062,28.49300062,63.5,28.5,459,884,1343,1264,158,0.166003617,0.319710669,0.485714286,0.457142857,0.057142857,11071,0,2121,230,0,0,0,2121,27729,0.269033559,0,0.051541882,0.005589172,0,0,0,0.051541882,0.673835387,1,0,0,0,0,624.1473219,4,64.25656272,624.1473219,50000,686.9390184,50000,50000,686.9390184,50000,53179.56598,2,3.56,4,4.5,4.04,0.047953738
72,2,6.600000298,3.300000149,8.130344396,20.32586099,16.38883926,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.18707483,0.4,1.075,3.299999952,1.649999976,4,2,0.824999988,44.61321148,22.30660574,55.19185773,27.59592886,45,28.5,306,680,986,928,116,0.150738916,0.334975369,0.485714286,0.457142857,0.057142857,7904,0,1297,63,0,0,0,1297,19116,0.27850599,0,0.045701198,0.002219873,0,0,0,0.045701198,0.673572939,1,0,0,0,0,633.0209763,4,64.25656272,633.0209763,50000,682.8797533,50000,50000,682.8797533,50000,55141.79376,2,3,0.8,4,3.22,0.840971507
73,3,5.760000315,1.920000105,12.50512484,16.67349978,17.58465964,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.163265308,0.2,1.2,3.600000143,1.200000048,4.800000072,1.600000024,0.750000019,46.50187274,15.50062425,65.37810465,21.79270155,47.5,23,357,646,1003,531,118,0.216101695,0.391041162,0.607142857,0.321428571,0.071428571,8459,0,1412,173,0,0,0,1412,14573,0.343624325,0,0.057358736,0.007027664,0,0,0,0.057358736,0.591989276,1,0,0,0,0,613.6480458,4,64.25656272,613.6480458,50000,692.837977,50000,50000,692.837977,50000,53182.18798,2,3.125,1.575,3.975,2.3,0.344220267
74,1,13.44000098,13.44000098,3.9,23.4,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.380952392,4.44E-16,4.90E-16,4.800000191,4.800000191,2.800000191,2.800000191,1.714285666,63.21500684,63.21500684,39.49367466,39.49367466,63.5,39.5,459,884,1343,1264,1264,0.118574012,0.228364764,0.346938776,0.326530612,0.326530612,24045,0,4362,1384,219,0,0,4581,27729,0.416442959,0,0.075546857,0.023969934,0.00379293,0,0,0.079339788,0.48024732,1,0,0,0,0,237.1396976,5,64.25656272,237.1396976,50000,363.8085944,288.9395254,50000,288.9395254,50000,53179.56598,2,2.85,4.433333333,1.766666667,3.3,0.661038881
75,1,7.840000129,7.840000129,3.9,23.4,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.222222216,8.88E-16,1.29E-16,2.799999952,2.799999952,2.800000191,2.800000191,0.999999915,39.49367281,39.49367281,37.3365983,37.3365983,39.5,39.5,486,396,882,735,735,0.206632653,0.168367347,0.375,0.3125,0.3125,13932,0,2707,948,15,0,0,2722,16245,0.411616982,0,0.079977546,0.028008391,0.000443171,0,0,0.080420717,0.47995391,1,0,0,0,0,213.4698818,5,64.25656272,213.4698818,50000,392.9643312,347.8688653,50000,347.8688653,50000,56918.64786,2,1.85,3.366666667,3.016666667,3.283333333,0.652897455
76,3,10.08000007,3.360000024,12.25703297,20.42838828,14.02500735,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.285714275,6.66E-16,1,3.599999905,1.199999968,8.400000572,2.800000191,0.428571388,48.10460189,16.0348673,113.7520248,37.9173416,49.5,39.5,378,756,1134,945,945,0.125,0.25,0.375,0.3125,0.3125,18284,0,3056,1031,119,0,0,3175,20769,0.422663492,0,0.070644259,0.023833191,0.002750873,0,0,0.073395132,0.480108186,1,0,0,0,0,233.3975684,5,64.25656272,233.3975684,50000,359.7999668,291.5589287,50000,291.5589287,50000,54271.64571,2,4.16,4.72,3.04,4.32,0.182465182
77,1,6.080000396,6.080000396,3.925875698,23.55525419,6.581944655,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.172335604,0.45,8.05E-16,3.200000048,3.200000048,1.900000095,1.900000095,1.684210467,44.61241096,44.61241096,27.05259754,27.05259754,44.5,27,468,540,1008,840,0,0.253246753,0.292207792,0.545454545,0.454545455,0,6578,0,1051,63,0,0,0,1051,18507,0.251078285,0,0.040116035,0.002404672,0,0,0,0.040116035,0.706401008,0,0,1,0,0,716.428845,4,64.25656272,740.4659843,50000,716.428845,50000,50000,716.428845,50000,56372.73595,2,3.166666667,2.4,3.6,3.05,0.94564532
78,2,9.240000009,4.620000005,8.04005597,24.12016791,14.03624347,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.26190475,2.22E-16,0.975,3.299999952,1.649999976,5.600000381,2.800000191,0.589285666,45.14508372,22.57254186,75.5718658,37.7859329,45,39.5,396,648,1044,870,870,0.142241379,0.232758621,0.375,0.3125,0.3125,16760,0,3144,798,2,0,0,3146,19116,0.420894023,0,0.078955299,0.020040181,0.0000502,0,0,0.079005525,0.480060271,1,0,0,0,0,228.1507512,4,64.25656272,228.1507512,50000,367.155316,353.6904649,50000,353.6904649,50000,55628.80211,2,3.116666667,3.133333333,1.933333333,3.033333333,0.976292303
79,4,7.919999485,1.979999871,16.55703297,12.41777473,19.50363244,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.224489771,0.65,1.2,7.199999809,1.799999952,4.399999976,1.099999994,2.062500026,95.60819708,23.90204927,60.23831836,15.05957959,48,32.5,256,736,992,744,682,0.105872622,0.304383788,0.41025641,0.307692308,0.282051282,13510,0,2239,589,6,0,0,2245,17736,0.396420188,0,0.065698357,0.017282864,0.000176056,0,0,0.065874413,0.520422535,1,0,0,0,0,326.916021,4,64.25656272,326.916021,50000,368.1485558,334.6711832,50000,334.6711832,50000,54622.24017,2,2.466666667,1.1,2.566666667,1.833333333,0.918925993
80,1,4.159999909,4.159999909,3.902883549,19.51441775,2.202598162,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.117913824,0.15,4.47E-16,3.200000048,3.200000048,1.299999952,1.299999952,2.461538589,44.61241096,44.61241096,18.89793438,18.89793438,44.5,19,486,504,990,275,0,0.384189723,0.398418972,0.782608696,0.217391304,0,6578,0,1051,63,0,0,0,1051,10200,0.367650347,0,0.058741337,0.003521127,0,0,0,0.058741337,0.57008719,0,0,1,0,0,716.428845,4,64.25656272,740.4659843,50000,716.428845,50000,50000,716.428845,50000,57331.32014,2,2.64,0.5,2.9,2.04,0.063954165
81,1,9.600000954,9.600000954,3.920459157,11.76137747,5.856013585,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.272108858,0.4,1.56E-15,4.800000191,4.800000191,2,2,2.400000095,63.21500684,63.21500684,28.49300062,28.49300062,63.5,28.5,459,884,1343,1264,158,0.166003617,0.319710669,0.485714286,0.457142857,0.057142857,24679,0,3075,0,0,0,0,3075,13397,0.599718111,0,0.074724794,0,0,0,0,0.074724794,0.325557095,1,0,0,0,0,18.48509076,3,15.0185336,18.48509076,50000,99.15509582,50000,50000,99.15509582,50000,52203.64361,1,1.833333333,2.533333333,1.033333333,0.866666667,0.929984656
82,2,6.600000298,3.300000149,8.130344396,20.32586099,16.38883926,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.18707483,0.4,1.075,3.299999952,1.649999976,4,2,0.824999988,44.61321148,22.30660574,55.19185773,27.59592886,45,28.5,306,680,986,928,116,0.150738916,0.334975369,0.485714286,0.457142857,0.057142857,17744,0,2232,0,0,0,0,2232,8404,0.625229035,0,0.078646934,0,0,0,0,0.078646934,0.296124031,1,0,0,0,0,19.01394209,3,15.0185336,19.01394209,50000,98.96503127,50000,50000,98.96503127,50000,54444.57613,1,1.3,1.78,1.28,1,0.750626339
83,3,5.760000315,1.920000105,12.50512484,12.50512484,17.58465964,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.163265308,0.2,1.2,3.600000143,1.200000048,4.800000072,1.600000024,0.750000019,46.50187274,15.50062425,65.37810465,21.79270155,47.5,23,357,646,1003,531,118,0.216101695,0.391041162,0.607142857,0.321428571,0.071428571,16923,0,2756,0,0,0,0,2756,4938,0.687451761,0,0.111955153,0,0,0,0,0.111955153,0.200593086,1,0,0,0,0,17.55016921,3,15.0185336,17.55016921,50000,98.76233545,50000,50000,98.76233545,50000,52289.44499,1,-0.666666667,-0.766666667,1.533333333,0.6,0.523555146
84,1,13.44000098,13.44000098,3.9,23.4,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.380952392,4.44E-16,4.90E-16,4.800000191,4.800000191,2.800000191,2.800000191,1.714285666,63.21500684,63.21500684,39.49367466,39.49367466,63.5,39.5,459,884,1343,1264,1264,0.118574012,0.228364764,0.346938776,0.326530612,0.326530612,41267,0,3075,0,0,0,0,3075,13397,0.714716223,0,0.053256897,0,0,0,0,0.053256897,0.23202688,1,0,0,0,0,6.703627752,3,15.0185336,6.703627752,50000,99.15509582,50000,50000,99.15509582,50000,52203.64361,1,0.5,2.233333333,-0.433333333,0.35,0.694698066
85,1,7.840000129,7.840000129,3.9,23.4,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.222222216,8.88E-16,1.29E-16,2.799999952,2.799999952,2.800000191,2.800000191,0.999999915,39.49367281,39.49367281,37.3365983,37.3365983,39.5,39.5,486,396,882,735,735,0.206632653,0.168367347,0.375,0.3125,0.3125,26768,0,1039,0,0,0,0,1039,6040,0.790852956,0,0.03069696,0,0,0,0,0.03069696,0.178450084,1,0,0,0,0,6.959750394,3,15.0185336,6.959750394,50000,101.3105546,50000,50000,101.3105546,50000,56107.94829,1,1.133333333,1.75,1.066666667,1.15,0.964538928
86,3,10.08000007,3.360000024,12.25703297,16.34271062,14.02500735,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.285714275,6.66E-16,1,3.599999905,1.199999968,8.400000572,2.800000191,0.428571388,48.10460189,16.0348673,113.7520248,37.9173416,49.5,39.5,378,756,1134,945,945,0.125,0.25,0.375,0.3125,0.3125,31881,0,2422,0,0,0,0,2422,8956,0.736979588,0,0.055988349,0,0,0,0,0.055988349,0.207032063,1,0,0,0,0,6.7755249,3,15.0185336,6.7755249,50000,98.2820796,50000,50000,98.2820796,50000,53405.9172,1,2.15,2.025,-0.2,1.125,0.131752499
87,1,6.080000396,6.080000396,3.925875698,11.77762709,6.581944655,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.172335604,0.45,8.05E-16,3.200000048,3.200000048,1.900000095,1.900000095,1.684210467,44.61241096,44.61241096,27.05259754,27.05259754,44.5,27,468,540,1008,840,0,0.253246753,0.292207792,0.545454545,0.454545455,0,17389,0,1525,0,0,0,0,1525,7285,0.663727623,0,0.058208329,0,0,0,0,0.058208329,0.278064048,1,0,0,0,0,31.14640338,3,15.0185336,31.14640338,50000,98.88437861,50000,50000,98.88437861,50000,55542.59933,1,-2.166666667,-2.833333333,1.833333333,-1.5,0.242001609
88,2,9.240000009,4.620000005,8.04005597,16.08011194,14.03624347,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.26190475,2.22E-16,0.975,3.299999952,1.649999976,5.600000381,2.800000191,0.589285666,45.14508372,22.57254186,75.5718658,37.7859329,45,39.5,396,648,1044,870,870,0.142241379,0.232758621,0.375,0.3125,0.3125,29836,0,1997,0,0,0,0,1997,7987,0.749271723,0,0.050150678,0,0,0,0,0.050150678,0.200577599,1,0,0,0,0,6.816647557,3,15.0185336,6.816647557,50000,98.59213206,50000,50000,98.59213206,50000,54864.85663,1,1.875,3.5,-0.675,1.975,0.651448152
90,1,4.159999909,4.159999909,3.902883549,15.6115342,2.202598162,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.117913824,0.15,4.47E-16,3.200000048,3.200000048,1.299999952,1.299999952,2.461538589,44.61241096,44.61241096,18.89793438,18.89793438,44.5,19,486,504,990,275,0,0.384189723,0.398418972,0.782608696,0.217391304,0,15260,0,1525,0,0,0,0,1525,1107,0.852895149,0,0.085233624,0,0,0,0,0.085233624,0.061871227,1,0,0,0,0,23.42365562,3,15.0185336,23.42365562,50000,98.88437861,50000,50000,98.88437861,50000,56511.89308,1,1.575,0.725,3.075,1.525,0.972576047
91,1,9.600000954,9.600000954,3.920459157,23.52275494,5.856013585,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.272108858,0.4,1.56E-15,4.800000191,4.800000191,2,2,2.400000095,63.21500684,63.21500684,28.49300062,28.49300062,63.5,28.5,459,884,1343,1264,158,0.166003617,0.319710669,0.485714286,0.457142857,0.057142857,19185,0,311,0,0,0,0,311,21655,0.466209813,0,0.007557532,0,0,0,0,0.007557532,0.526232655,1,0,0,0,0,35.65717206,3,2.285871327,35.65717206,50000,39.323041,50000,50000,39.323041,50000,52616.93226,2,1.983333333,1.75,-0.683333333,1.383333333,0.169286045
92,2,6.600000298,3.300000149,8.130344396,16.26068879,16.38883926,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.18707483,0.4,1.075,3.299999952,1.649999976,4,2,0.824999988,44.61321148,22.30660574,55.19185773,27.59592886,45,28.5,306,680,986,928,116,0.150738916,0.334975369,0.485714286,0.457142857,0.057142857,14817,0,311,0,0,0,0,311,13252,0.522093023,0,0.010958421,0,0,0,0,0.010958421,0.466948555,1,0,0,0,0,35.65553247,3,2.285871327,35.65553247,50000,39.323041,50000,50000,39.323041,50000,54825.32055,2,2.05,2.475,0.8,2.55,0.551837123
93,3,5.760000315,1.920000105,12.50512484,20.84187473,17.58465964,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.163265308,0.2,1.2,3.600000143,1.200000048,4.800000072,1.600000024,0.750000019,46.50187274,15.50062425,65.37810465,21.79270155,47.5,23,357,646,1003,531,118,0.216101695,0.391041162,0.607142857,0.321428571,0.071428571,13685,0,108,0,0,0,0,108,10824,0.555916643,0,0.004387212,0,0,0,0,0.004387212,0.439696145,1,0,0,0,0,35.65732001,3,2.285871327,35.65732001,50000,39.323041,50000,50000,39.323041,50000,52555.34317,2,1.32,1.32,0.54,1.32,0.060333054
94,1,13.44000098,13.44000098,3.9,15.6,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.380952392,4.44E-16,4.90E-16,4.800000191,4.800000191,2.800000191,2.800000191,1.714285666,63.21500684,63.21500684,39.49367466,39.49367466,63.5,39.5,459,884,1343,1264,1264,0.118574012,0.228364764,0.346938776,0.326530612,0.326530612,28223,0,311,4800,2446,0,0,2757,21959,0.488803062,0,0.005386307,0.083132718,0.042363048,0,0,0.047749355,0.380314865,1,0,0,0,0,21.67934439,5,2.285871327,21.67934439,50000,39.323041,9.348783558,50000,9.348783558,50000,52540.89022,2,3.075,4.3,-1.075,0.05,0.503211367
95,1,7.840000129,7.840000129,3.9,19.5,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.222222216,8.88E-16,1.29E-16,2.799999952,2.799999952,2.800000191,2.800000191,0.999999915,39.49367281,39.49367281,37.3365983,37.3365983,39.5,39.5,486,396,882,735,735,0.206632653,0.168367347,0.375,0.3125,0.3125,17482,0,311,3289,359,0,0,670,12406,0.516500724,0,0.009188407,0.097172571,0.010606553,0,0,0.01979496,0.366531746,1,0,0,0,0,20.8568363,5,2.285871327,20.8568363,50000,39.323041,11.78190351,50000,11.78190351,50000,56711.82798,2,1.34,1.8,-2.06,0.32,0.73708435
96,3,10.08000007,3.360000024,12.25703297,20.42838828,14.02500735,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.285714275,6.66E-16,1,3.599999905,1.199999968,8.400000572,2.800000191,0.428571388,48.10460189,16.0348673,113.7520248,37.9173416,49.5,39.5,378,756,1134,945,945,0.125,0.25,0.375,0.3125,0.3125,22254,0,148,3663,1561,0,0,1709,15633,0.514436302,0,0.003421253,0.084676021,0.036084977,0,0,0.03950623,0.361381447,1,0,0,0,0,21.70971278,5,2.285871327,21.70971278,50000,39.323041,9.923240845,50000,9.923240845,50000,54012.75396,2,2.18,2.54,-0.36,2.08,0.471523578
97,1,6.080000396,6.080000396,3.925875698,19.62937849,6.581944655,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.172335604,0.45,8.05E-16,3.200000048,3.200000048,1.900000095,1.900000095,1.684210467,44.61241096,44.61241096,27.05259754,27.05259754,44.5,27,468,540,1008,840,0,0.253246753,0.292207792,0.545454545,0.454545455,0,12108,0,311,0,0,0,0,311,13780,0.462155044,0,0.011870682,0,0,0,0,0.011870682,0.525974274,1,0,0,0,0,35.65455376,3,2.285871327,35.65455376,50000,39.323041,50000,50000,39.323041,50000,56166.58582,2,1.86,1.66,1.16,1.62,0.016882351
98,2,9.240000009,4.620000005,8.04005597,20.10013993,14.03624347,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.26190475,2.22E-16,0.975,3.299999952,1.649999976,5.600000381,2.800000191,0.589285666,45.14508372,22.57254186,75.5718658,37.7859329,45,39.5,396,648,1044,870,870,0.142241379,0.232758621,0.375,0.3125,0.3125,21529,0,311,3450,929,0,0,1240,13601,0.540657961,0,0.007810146,0.086639879,0.023329985,0,0,0.031140131,0.341562029,1,0,0,0,0,21.27050431,5,2.285871327,21.27050431,50000,39.323041,10.64898488,50000,10.64898488,50000,55364.85923,2,0.62,1.7,-1.26,-0.02,0.526292305
99,4,7.919999485,1.979999871,16.55703297,20.69629121,19.50363244,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.224489771,0.65,1.2,7.199999809,1.799999952,4.399999976,1.099999994,2.062500026,95.60819708,23.90204927,60.23831836,15.05957959,48,32.5,256,736,992,744,682,0.105872622,0.304383788,0.41025641,0.307692308,0.282051282,19436,0,311,1403,1514,0,0,1825,11416,0.570305164,0,0.009125587,0.04116784,0.044424883,0,0,0.053550469,0.334976526,1,0,0,0,0,22.92007215,5,2.285871327,22.92007215,50000,39.323041,10.16904815,50000,10.16904815,50000,54253.71514,2,-0.32,-0.44,-0.22,0.14,0.329723384
100,1,4.159999909,4.159999909,3.902883549,19.51441775,2.202598162,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.117913824,0.15,4.47E-16,3.200000048,3.200000048,1.299999952,1.299999952,2.461538589,44.61241096,44.61241096,18.89793438,18.89793438,44.5,19,486,504,990,275,0,0.384189723,0.398418972,0.782608696,0.217391304,0,12000,0,311,0,0,0,0,311,5581,0.670690812,0,0.01738207,0,0,0,0,0.01738207,0.311927118,1,0,0,0,0,35.66416098,3,2.285871327,35.66416098,50000,39.323041,50000,50000,39.323041,50000,57828.55171,2,1.94,1.08,1.24,1.4,0.75512861
101,1,9.600000954,9.600000954,3.920459157,23.52275494,5.856013585,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.272108858,0.4,1.56E-15,4.800000191,4.800000191,2,2,2.400000095,63.21500684,63.21500684,28.49300062,28.49300062,63.5,28.5,459,884,1343,1264,158,0.166003617,0.319710669,0.485714286,0.457142857,0.057142857,33746,0,5601,181,0,0,0,5601,1623,0.820052976,0,0.136108479,0.004398435,0,0,0,0.136108479,0.039440111,0,0,1,0,0,7.57824838,4,10.73494376,36.32128234,50000,7.57824838,50000,50000,7.57824838,50000,50913.34737,1,0.383333333,1.8,-0.866666667,0.15,0.031977998
102,2,6.600000298,3.300000149,8.130344396,20.32586099,16.38883926,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.18707483,0.4,1.075,3.299999952,1.649999976,4,2,0.824999988,44.61321148,22.30660574,55.19185773,27.59592886,45,28.5,306,680,986,928,116,0.150738916,0.334975369,0.485714286,0.457142857,0.057142857,23887,0,3931,0,0,0,0,3931,562,0.841684285,0,0.138513037,0,0,0,0,0.138513037,0.019802678,0,0,1,0,0,7.57824838,3,10.73494376,36.72135176,50000,7.57824838,50000,50000,7.57824838,50000,57146.3329,1,-1.06,0.24,-0.42,-0.14,0.899406205
103,3,5.760000315,1.920000105,12.50512484,25.01024968,17.58465964,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.163265308,0.2,1.2,3.600000143,1.200000048,4.800000072,1.600000024,0.750000019,46.50187274,15.50062425,65.37810465,21.79270155,47.5,23,357,646,1003,531,118,0.216101695,0.391041162,0.607142857,0.321428571,0.071428571,21398,0,2442,181,0,0,0,2442,596,0.869236706,0,0.09919974,0.007352642,0,0,0,0.09919974,0.024210911,0,0,1,0,0,7.57824838,4,10.73494376,35.84123045,50000,7.57824838,50000,50000,7.57824838,50000,51628.33838,1,0.316666667,0.1,0.683333333,0.2,0.146707698
104,1,13.44000098,13.44000098,3.9,11.7,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.380952392,4.44E-16,4.90E-16,4.800000191,4.800000191,2.800000191,2.800000191,1.714285666,63.21500684,63.21500684,39.49367466,39.49367466,63.5,39.5,459,884,1343,1264,1264,0.118574012,0.228364764,0.346938776,0.326530612,0.326530612,42844,0,9669,3603,0,0,0,9669,1623,0.742028785,0,0.167460469,0.062401496,0,0,0,0.167460469,0.02810925,0,0,1,0,0,6.987871177,4,10.73494376,36.17099964,50000,6.987871177,50000,50000,6.987871177,50000,50913.34737,1,-0.4,3.066666667,-1.533333333,0.1,0.539664739
105,1,7.840000129,7.840000129,3.9,23.4,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.222222216,8.88E-16,1.29E-16,2.799999952,2.799999952,2.800000191,2.800000191,0.999999915,39.49367281,39.49367281,37.3365983,37.3365983,39.5,39.5,486,396,882,735,735,0.206632653,0.168367347,0.375,0.3125,0.3125,26450,0,4757,1943,0,0,0,4757,697,0.781457736,0,0.140544214,0.057405383,0,0,0,0.140544214,0.020592667,0,0,1,0,0,7.482724234,4,10.73494376,37.39767531,50000,7.482724234,50000,50000,7.482724234,50000,57195.03645,1,0.966666667,1.383333333,-1.066666667,0.716666667,0.878234086
106,3,10.08000007,3.360000024,12.25703297,16.34271062,14.02500735,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.285714275,6.66E-16,1,3.599999905,1.199999968,8.400000572,2.800000191,0.428571388,48.10460189,16.0348673,113.7520248,37.9173416,49.5,39.5,378,756,1134,945,945,0.125,0.25,0.375,0.3125,0.3125,32846,0,7538,2412,0,0,0,7538,463,0.759287085,0,0.174252757,0.055757183,0,0,0,0.174252757,0.010702975,0,0,1,0,0,7.019874598,4,10.73494376,36.49367384,50000,7.019874598,50000,50000,7.019874598,50000,57238.3204,1,0.95,2,-0.675,1.05,0.878946169
107,1,6.080000396,6.080000396,3.925875698,15.70350279,6.581944655,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.172335604,0.45,8.05E-16,3.200000048,3.200000048,1.900000095,1.900000095,1.684210467,44.61241096,44.61241096,27.05259754,27.05259754,44.5,27,468,540,1008,840,0,0.253246753,0.292207792,0.545454545,0.454545455,0,23108,0,2394,0,0,0,0,2394,697,0.882018398,0,0.091377533,0,0,0,0,0.091377533,0.026604069,0,0,1,0,0,7.57824838,3,10.73494376,37.09309318,50000,7.57824838,50000,50000,7.57824838,50000,57195.03645,1,-0.65,0.025,-1.925,-1,0.458937269
