NO,Background,WindowType,WindowNumber,WindowAreaSum,WindowAreaAvg,DistanceToWindowSum,DistanceToWindowAvg,ViewVectorandWindowCenterAngleAvg,RoomWidth,RoomHeight,RoomDepth,RoomVolume,WholeRoomVolume,WindowToWallRatio,VWindowDispersion,HWindowDispersion,WindowLengthSum,WindowLengthAvg,WindowHeightSum,WindowHeightAvg,AspectRatioAvg,WindowHorizontalAngleSum,WindowHorizontalAngleAvg,WindowVerticalAngleSum,WindowVerticalAngleAvg,HViewAngle,VViewAngle,Z1PtsCount,Z2PtsCount,Z2PtsCountZ1PtsCount,Z3PtsCount,Z4PtsCount,Z1PtsCountRatio,Z2PtCountRatio,Z2PtsCountZ1PtsCountRatio,Z3PtsCountRatio,Z4PtsCountRatio,BuildingPtsCount,EquipmentPtsCount,TreePtsCount,PavementPtsCount,GrassPtsCount,WaterPtsCount,DynamicPtsCount,TreePtsCountGrassPtsCount,SkyPtsCount,BuildingPtsCountRatio,EquipmentPtsCountRatio,TreePtsCountRatio,PavementPtsCountRatio,GrassPtsCountRatio,WaterPtsCountRatio,DynamicPtsRatio,TreePtsCountGrassPtsCountRatio,SkyPtsCountRatio,BuildingIsClosest,EquipmentIsClosest,TreeIsClosest,DynamicIsClosest,SkyIsClosest,ClosestObjectDist,ElementNumber,FloorHeights,BuildingClosestDist,EquipmentClosestDist,TreeClosestDist,GrassClosestDist,WaterClosestDist,NatureClosestDist,DynamicClosestDist,SkyClosestDist,SkyCondition,ID,ViewContent,ViewAccess,Privacy,OverallRating,RAND
9,1,9,4,7.919999485,1.979999871,16.55703297,4.139258242,19.50363244,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.224489771,0.65,1.2,7.199999809,1.799999952,4.399999976,1.099999994,2.062500026,95.60819708,23.90204927,60.23831836,15.05957959,48,32.5,256,736,992,744,682,0.105872622,0.304383788,0.41025641,0.307692308,0.282051282,5919,0,10866,1391,0,0,148,10866,15756,0.173679577,0,0.318838028,0.040815728,0,0,0.004342723,0.318838028,0.462323944,0,0,1,0,0,59.03146983,5,26.14285469,146.1586701,50000,59.03146983,50000,50000,59.03146983,99.96401044,54543.21553,2,R_so5lPiCrViTY49z,3.4,-1.1,3,1.7,0.797919203
9,1,9,4,7.919999485,1.979999871,16.55703297,4.139258242,19.50363244,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.224489771,0.65,1.2,7.199999809,1.799999952,4.399999976,1.099999994,2.062500026,95.60819708,23.90204927,60.23831836,15.05957959,48,32.5,256,736,992,744,682,0.105872622,0.304383788,0.41025641,0.307692308,0.282051282,5919,0,10866,1391,0,0,148,10866,15756,0.173679577,0,0.318838028,0.040815728,0,0,0.004342723,0.318838028,0.462323944,0,0,1,0,0,59.03146983,5,26.14285469,146.1586701,50000,59.03146983,50000,50000,59.03146983,99.96401044,54543.21553,2,R_6tnc0cKPoAkKXId,2.3,1.3,2.5,1.7,0.742859822
10,1,10,1,4.159999909,4.159999909,3.902883549,3.902883549,2.202598162,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.117913824,0.15,4.47E-16,3.200000048,3.200000048,1.299999952,1.299999952,2.461538589,44.61241096,44.61241096,18.89793438,18.89793438,44.5,19,486,504,990,275,0,0.384189723,0.398418972,0.782608696,0.217391304,0,5522,0,4590,0,0,0,0,4590,7780,0.308629555,0,0.256539235,0,0,0,0,0.256539235,0.434831209,0,0,1,0,0,117.9993371,3,26.14285469,193.4808136,50000,117.9993371,50000,50000,117.9993371,50000,57122.15753,2,R_bxwWUvy8oXB2B8d,3.4,-3.5,2.5,-0.2,0.22385448
10,1,10,1,4.159999909,4.159999909,3.902883549,3.902883549,2.202598162,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.117913824,0.15,4.47E-16,3.200000048,3.200000048,1.299999952,1.299999952,2.461538589,44.61241096,44.61241096,18.89793438,18.89793438,44.5,19,486,504,990,275,0,0.384189723,0.398418972,0.782608696,0.217391304,0,5522,0,4590,0,0,0,0,4590,7780,0.308629555,0,0.256539235,0,0,0,0,0.256539235,0.434831209,0,0,1,0,0,117.9993371,3,26.14285469,193.4808136,50000,117.9993371,50000,50000,117.9993371,50000,57122.15753,2,R_sp213UxeEegPnyN,2.1,2.2,4.2,2.2,0.580913396
10,1,10,1,4.159999909,4.159999909,3.902883549,3.902883549,2.202598162,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.117913824,0.15,4.47E-16,3.200000048,3.200000048,1.299999952,1.299999952,2.461538589,44.61241096,44.61241096,18.89793438,18.89793438,44.5,19,486,504,990,275,0,0.384189723,0.398418972,0.782608696,0.217391304,0,5522,0,4590,0,0,0,0,4590,7780,0.308629555,0,0.256539235,0,0,0,0,0.256539235,0.434831209,0,0,1,0,0,117.9993371,3,26.14285469,193.4808136,50000,117.9993371,50000,50000,117.9993371,50000,57122.15753,2,R_2CKtw7CXPseIHcc,4.2,2.1,4.3,3.3,0.197187463
10,1,10,1,4.159999909,4.159999909,3.902883549,3.902883549,2.202598162,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.117913824,0.15,4.47E-16,3.200000048,3.200000048,1.299999952,1.299999952,2.461538589,44.61241096,44.61241096,18.89793438,18.89793438,44.5,19,486,504,990,275,0,0.384189723,0.398418972,0.782608696,0.217391304,0,5522,0,4590,0,0,0,0,4590,7780,0.308629555,0,0.256539235,0,0,0,0,0.256539235,0.434831209,0,0,1,0,0,117.9993371,3,26.14285469,193.4808136,50000,117.9993371,50000,50000,117.9993371,50000,57122.15753,2,R_1CIbjXiImABl6nH,3.3,3,4.5,4.2,0.192552946
10,1,10,1,4.159999909,4.159999909,3.902883549,3.902883549,2.202598162,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.117913824,0.15,4.47E-16,3.200000048,3.200000048,1.299999952,1.299999952,2.461538589,44.61241096,44.61241096,18.89793438,18.89793438,44.5,19,486,504,990,275,0,0.384189723,0.398418972,0.782608696,0.217391304,0,5522,0,4590,0,0,0,0,4590,7780,0.308629555,0,0.256539235,0,0,0,0,0.256539235,0.434831209,0,0,1,0,0,117.9993371,3,26.14285469,193.4808136,50000,117.9993371,50000,50000,117.9993371,50000,57122.15753,2,R_2CrBQiYe4MBQqWE,5,3.1,5,4.3,0.748086041
10,1,10,1,4.159999909,4.159999909,3.902883549,3.902883549,2.202598162,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.117913824,0.15,4.47E-16,3.200000048,3.200000048,1.299999952,1.299999952,2.461538589,44.61241096,44.61241096,18.89793438,18.89793438,44.5,19,486,504,990,275,0,0.384189723,0.398418972,0.782608696,0.217391304,0,5522,0,4590,0,0,0,0,4590,7780,0.308629555,0,0.256539235,0,0,0,0,0.256539235,0.434831209,0,0,1,0,0,117.9993371,3,26.14285469,193.4808136,50000,117.9993371,50000,50000,117.9993371,50000,57122.15753,2,R_3JDFGL996l1Q5mb,5,5,5,5,0.804946877
11,2,1,1,9.600000954,9.600000954,3.920459157,3.920459157,5.856013585,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.272108858,0.4,1.56E-15,4.800000191,4.800000191,2,2,2.400000095,63.21500684,63.21500684,28.49300062,28.49300062,63.5,28.5,459,884,1343,1264,158,0.166003617,0.319710669,0.485714286,0.457142857,0.057142857,16066,0,3468,0,10,0,0,3478,21607,0.390415786,0,0.084274987,0,0.000243007,0,0,0.084517995,0.52506622,1,0,0,0,0,28.69500601,3,1001.5,28.69500601,50000,78.40602896,441.5247407,50000,78.40602896,50000,54784.16786,1,R_ZfnHaumqHXeiOsN,3.3,1.8,2.8,1.6,0.003826848
11,2,1,1,9.600000954,9.600000954,3.920459157,3.920459157,5.856013585,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.272108858,0.4,1.56E-15,4.800000191,4.800000191,2,2,2.400000095,63.21500684,63.21500684,28.49300062,28.49300062,63.5,28.5,459,884,1343,1264,158,0.166003617,0.319710669,0.485714286,0.457142857,0.057142857,16066,0,3468,0,10,0,0,3478,21607,0.390415786,0,0.084274987,0,0.000243007,0,0,0.084517995,0.52506622,1,0,0,0,0,28.69500601,3,1001.5,28.69500601,50000,78.40602896,441.5247407,50000,78.40602896,50000,54784.16786,1,R_3kzX1tC9J94kiCc,2.2,1.2,1.1,1.9,0.834204045
11,2,1,1,9.600000954,9.600000954,3.920459157,3.920459157,5.856013585,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.272108858,0.4,1.56E-15,4.800000191,4.800000191,2,2,2.400000095,63.21500684,63.21500684,28.49300062,28.49300062,63.5,28.5,459,884,1343,1264,158,0.166003617,0.319710669,0.485714286,0.457142857,0.057142857,16066,0,3468,0,10,0,0,3478,21607,0.390415786,0,0.084274987,0,0.000243007,0,0,0.084517995,0.52506622,1,0,0,0,0,28.69500601,3,1001.5,28.69500601,50000,78.40602896,441.5247407,50000,78.40602896,50000,54784.16786,1,R_333IM7rlSBZOL4x,2.8,2.4,0.3,2.8,0.814915844
11,2,1,1,9.600000954,9.600000954,3.920459157,3.920459157,5.856013585,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.272108858,0.4,1.56E-15,4.800000191,4.800000191,2,2,2.400000095,63.21500684,63.21500684,28.49300062,28.49300062,63.5,28.5,459,884,1343,1264,158,0.166003617,0.319710669,0.485714286,0.457142857,0.057142857,16066,0,3468,0,10,0,0,3478,21607,0.390415786,0,0.084274987,0,0.000243007,0,0,0.084517995,0.52506622,1,0,0,0,0,28.69500601,3,1001.5,28.69500601,50000,78.40602896,441.5247407,50000,78.40602896,50000,54784.16786,1,R_2QnZbal08bphOc4,3.3,4.3,2.2,3.4,0.751162312
11,2,1,1,9.600000954,9.600000954,3.920459157,3.920459157,5.856013585,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.272108858,0.4,1.56E-15,4.800000191,4.800000191,2,2,2.400000095,63.21500684,63.21500684,28.49300062,28.49300062,63.5,28.5,459,884,1343,1264,158,0.166003617,0.319710669,0.485714286,0.457142857,0.057142857,16066,0,3468,0,10,0,0,3478,21607,0.390415786,0,0.084274987,0,0.000243007,0,0,0.084517995,0.52506622,1,0,0,0,0,28.69500601,3,1001.5,28.69500601,50000,78.40602896,441.5247407,50000,78.40602896,50000,54784.16786,1,R_2CrBQiYe4MBQqWE,5,5,5,5,0.289168753
12,2,2,2,6.600000298,3.300000149,8.130344396,4.065172198,16.38883926,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.18707483,0.4,1.075,3.299999952,1.649999976,4,2,0.824999988,44.61321148,22.30660574,55.19185773,27.59592886,45,28.5,306,680,986,928,116,0.150738916,0.334975369,0.485714286,0.457142857,0.057142857,8867,0,2593,0,10,0,0,2603,16910,0.312438337,0,0.09136716,0,0.000352361,0,0,0.091719521,0.595842142,1,0,0,0,0,62.01755916,3,1001.5,62.01755916,50000,78.09326284,441.5247407,50000,78.09326284,50000,55355.98176,1,R_xuBkBPqO1iCw6wV,3.1,1.8,2.3,2.5,0.636193046
12,2,2,2,6.600000298,3.300000149,8.130344396,4.065172198,16.38883926,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.18707483,0.4,1.075,3.299999952,1.649999976,4,2,0.824999988,44.61321148,22.30660574,55.19185773,27.59592886,45,28.5,306,680,986,928,116,0.150738916,0.334975369,0.485714286,0.457142857,0.057142857,8867,0,2593,0,10,0,0,2603,16910,0.312438337,0,0.09136716,0,0.000352361,0,0,0.091719521,0.595842142,1,0,0,0,0,62.01755916,3,1001.5,62.01755916,50000,78.09326284,441.5247407,50000,78.09326284,50000,55355.98176,1,R_3PBSedSdUfyQ0SE,3.2,3.5,3.5,3.5,0.094897666
12,2,2,2,6.600000298,3.300000149,8.130344396,4.065172198,16.38883926,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.18707483,0.4,1.075,3.299999952,1.649999976,4,2,0.824999988,44.61321148,22.30660574,55.19185773,27.59592886,45,28.5,306,680,986,928,116,0.150738916,0.334975369,0.485714286,0.457142857,0.057142857,8867,0,2593,0,10,0,0,2603,16910,0.312438337,0,0.09136716,0,0.000352361,0,0,0.091719521,0.595842142,1,0,0,0,0,62.01755916,3,1001.5,62.01755916,50000,78.09326284,441.5247407,50000,78.09326284,50000,55355.98176,1,R_tE9UiaFEU1phUzL,4.3,4.1,4.2,4.2,0.444517992
13,2,3,3,5.760000315,1.920000105,12.50512484,4.168374946,17.58465964,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.163265308,0.2,1.2,3.600000143,1.200000048,4.800000072,1.600000024,0.750000019,46.50187274,15.50062425,65.37810465,21.79270155,47.5,23,357,646,1003,531,118,0.216101695,0.391041162,0.607142857,0.321428571,0.071428571,11815,0,2605,0,10,0,0,2615,10187,0.479952878,0,0.10582118,0,0.000406223,0,0,0.106227404,0.413819718,1,0,0,0,0,33.23164617,3,1001.5,33.23164617,50000,78.2835434,441.5247407,50000,78.2835434,50000,55144.7033,1,R_2uUKzRLSMAhHbDQ,-0.8,-0.4,-4.1,-2.3,0.6971292
13,2,3,3,5.760000315,1.920000105,12.50512484,4.168374946,17.58465964,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.163265308,0.2,1.2,3.600000143,1.200000048,4.800000072,1.600000024,0.750000019,46.50187274,15.50062425,65.37810465,21.79270155,47.5,23,357,646,1003,531,118,0.216101695,0.391041162,0.607142857,0.321428571,0.071428571,11815,0,2605,0,10,0,0,2615,10187,0.479952878,0,0.10582118,0,0.000406223,0,0,0.106227404,0.413819718,1,0,0,0,0,33.23164617,3,1001.5,33.23164617,50000,78.2835434,441.5247407,50000,78.2835434,50000,55144.7033,1,R_xuBkBPqO1iCw6wV,1.1,1.1,-0.9,0.5,0.243462392
13,2,3,3,5.760000315,1.920000105,12.50512484,4.168374946,17.58465964,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.163265308,0.2,1.2,3.600000143,1.200000048,4.800000072,1.600000024,0.750000019,46.50187274,15.50062425,65.37810465,21.79270155,47.5,23,357,646,1003,531,118,0.216101695,0.391041162,0.607142857,0.321428571,0.071428571,11815,0,2605,0,10,0,0,2615,10187,0.479952878,0,0.10582118,0,0.000406223,0,0,0.106227404,0.413819718,1,0,0,0,0,33.23164617,3,1001.5,33.23164617,50000,78.2835434,441.5247407,50000,78.2835434,50000,55144.7033,1,R_1QlroHlLtCa8MDS,-1.8,1.3,-0.7,0.6,0.606485612
13,2,3,3,5.760000315,1.920000105,12.50512484,4.168374946,17.58465964,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.163265308,0.2,1.2,3.600000143,1.200000048,4.800000072,1.600000024,0.750000019,46.50187274,15.50062425,65.37810465,21.79270155,47.5,23,357,646,1003,531,118,0.216101695,0.391041162,0.607142857,0.321428571,0.071428571,11815,0,2605,0,10,0,0,2615,10187,0.479952878,0,0.10582118,0,0.000406223,0,0,0.106227404,0.413819718,1,0,0,0,0,33.23164617,3,1001.5,33.23164617,50000,78.2835434,441.5247407,50000,78.2835434,50000,55144.7033,1,R_3h9NIlpojGHKUNV,2.7,2,2.9,2.5,0.857130181
14,2,4,1,13.44000098,13.44000098,3.9,3.9,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.380952392,4.44E-16,4.90E-16,4.800000191,4.800000191,2.800000191,2.800000191,1.714285666,63.21500684,63.21500684,39.49367466,39.49367466,63.5,39.5,459,884,1343,1264,1264,0.118574012,0.228364764,0.346938776,0.326530612,0.326530612,23322,0,7934,0,4799,0,77,12733,21607,0.403921093,0,0.137411455,0,0.083115399,0,0.001333587,0.220526854,0.374218466,1,0,0,0,0,31.53065657,5,1001.5,31.53065657,50000,76.08086597,83.83894589,50000,76.08086597,75.45893056,54784.16786,1,R_bxwWUvy8oXB2B8d,1.2,4.6,0,1.1,0.447781463
14,2,4,1,13.44000098,13.44000098,3.9,3.9,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.380952392,4.44E-16,4.90E-16,4.800000191,4.800000191,2.800000191,2.800000191,1.714285666,63.21500684,63.21500684,39.49367466,39.49367466,63.5,39.5,459,884,1343,1264,1264,0.118574012,0.228364764,0.346938776,0.326530612,0.326530612,23322,0,7934,0,4799,0,77,12733,21607,0.403921093,0,0.137411455,0,0.083115399,0,0.001333587,0.220526854,0.374218466,1,0,0,0,0,31.53065657,5,1001.5,31.53065657,50000,76.08086597,83.83894589,50000,76.08086597,75.45893056,54784.16786,1,R_1CIbjXiImABl6nH,-1.5,3.3,1.4,2,0.190999825
14,2,4,1,13.44000098,13.44000098,3.9,3.9,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.380952392,4.44E-16,4.90E-16,4.800000191,4.800000191,2.800000191,2.800000191,1.714285666,63.21500684,63.21500684,39.49367466,39.49367466,63.5,39.5,459,884,1343,1264,1264,0.118574012,0.228364764,0.346938776,0.326530612,0.326530612,23322,0,7934,0,4799,0,77,12733,21607,0.403921093,0,0.137411455,0,0.083115399,0,0.001333587,0.220526854,0.374218466,1,0,0,0,0,31.53065657,5,1001.5,31.53065657,50000,76.08086597,83.83894589,50000,76.08086597,75.45893056,54784.16786,1,R_sp213UxeEegPnyN,2.1,2.1,3.2,2.6,0.777593075
14,2,4,1,13.44000098,13.44000098,3.9,3.9,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.380952392,4.44E-16,4.90E-16,4.800000191,4.800000191,2.800000191,2.800000191,1.714285666,63.21500684,63.21500684,39.49367466,39.49367466,63.5,39.5,459,884,1343,1264,1264,0.118574012,0.228364764,0.346938776,0.326530612,0.326530612,23322,0,7934,0,4799,0,77,12733,21607,0.403921093,0,0.137411455,0,0.083115399,0,0.001333587,0.220526854,0.374218466,1,0,0,0,0,31.53065657,5,1001.5,31.53065657,50000,76.08086597,83.83894589,50000,76.08086597,75.45893056,54784.16786,1,R_3PBSedSdUfyQ0SE,3.3,5,-0.6,3.6,0.319127271
14,2,4,1,13.44000098,13.44000098,3.9,3.9,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.380952392,4.44E-16,4.90E-16,4.800000191,4.800000191,2.800000191,2.800000191,1.714285666,63.21500684,63.21500684,39.49367466,39.49367466,63.5,39.5,459,884,1343,1264,1264,0.118574012,0.228364764,0.346938776,0.326530612,0.326530612,23322,0,7934,0,4799,0,77,12733,21607,0.403921093,0,0.137411455,0,0.083115399,0,0.001333587,0.220526854,0.374218466,1,0,0,0,0,31.53065657,5,1001.5,31.53065657,50000,76.08086597,83.83894589,50000,76.08086597,75.45893056,54784.16786,1,R_2uUKzRLSMAhHbDQ,3.3,5,5,3.6,0.250774346
15,2,5,1,7.840000129,7.840000129,3.9,3.9,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.222222216,8.88E-16,1.29E-16,2.799999952,2.799999952,2.800000191,2.800000191,0.999999915,39.49367281,39.49367281,37.3365983,37.3365983,39.5,39.5,486,396,882,735,735,0.206632653,0.168367347,0.375,0.3125,0.3125,8245,0,5725,0,3776,0,77,9501,16024,0.243596183,0,0.169143499,0,0.111560847,0,0.002274943,0.280704346,0.473424528,1,0,0,0,0,75.44601316,5,1001.5,75.44601316,50000,77.64609751,85.08849063,50000,77.64609751,75.45893056,56945.55734,1,R_6tnc0cKPoAkKXId,1.8,1.4,0.7,0.5,0.803341089
15,2,5,1,7.840000129,7.840000129,3.9,3.9,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.222222216,8.88E-16,1.29E-16,2.799999952,2.799999952,2.800000191,2.800000191,0.999999915,39.49367281,39.49367281,37.3365983,37.3365983,39.5,39.5,486,396,882,735,735,0.206632653,0.168367347,0.375,0.3125,0.3125,8245,0,5725,0,3776,0,77,9501,16024,0.243596183,0,0.169143499,0,0.111560847,0,0.002274943,0.280704346,0.473424528,1,0,0,0,0,75.44601316,5,1001.5,75.44601316,50000,77.64609751,85.08849063,50000,77.64609751,75.45893056,56945.55734,1,R_x9oZI8dRmZylm5b,3.6,3.8,1.7,2.3,0.201248053
15,2,5,1,7.840000129,7.840000129,3.9,3.9,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.222222216,8.88E-16,1.29E-16,2.799999952,2.799999952,2.800000191,2.800000191,0.999999915,39.49367281,39.49367281,37.3365983,37.3365983,39.5,39.5,486,396,882,735,735,0.206632653,0.168367347,0.375,0.3125,0.3125,8245,0,5725,0,3776,0,77,9501,16024,0.243596183,0,0.169143499,0,0.111560847,0,0.002274943,0.280704346,0.473424528,1,0,0,0,0,75.44601316,5,1001.5,75.44601316,50000,77.64609751,85.08849063,50000,77.64609751,75.45893056,56945.55734,1,R_2Y3W8EjNa5AAuoc,3.3,2.7,1.5,2.3,0.172076282
15,2,5,1,7.840000129,7.840000129,3.9,3.9,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.222222216,8.88E-16,1.29E-16,2.799999952,2.799999952,2.800000191,2.800000191,0.999999915,39.49367281,39.49367281,37.3365983,37.3365983,39.5,39.5,486,396,882,735,735,0.206632653,0.168367347,0.375,0.3125,0.3125,8245,0,5725,0,3776,0,77,9501,16024,0.243596183,0,0.169143499,0,0.111560847,0,0.002274943,0.280704346,0.473424528,1,0,0,0,0,75.44601316,5,1001.5,75.44601316,50000,77.64609751,85.08849063,50000,77.64609751,75.45893056,56945.55734,1,R_3h9NIlpojGHKUNV,3,2.3,2.9,2.6,0.495324775
15,2,5,1,7.840000129,7.840000129,3.9,3.9,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.222222216,8.88E-16,1.29E-16,2.799999952,2.799999952,2.800000191,2.800000191,0.999999915,39.49367281,39.49367281,37.3365983,37.3365983,39.5,39.5,486,396,882,735,735,0.206632653,0.168367347,0.375,0.3125,0.3125,8245,0,5725,0,3776,0,77,9501,16024,0.243596183,0,0.169143499,0,0.111560847,0,0.002274943,0.280704346,0.473424528,1,0,0,0,0,75.44601316,5,1001.5,75.44601316,50000,77.64609751,85.08849063,50000,77.64609751,75.45893056,56945.55734,1,R_3CVs70bKbvCiREM,5,5,5,5,0.875927622
16,2,6,3,10.08000007,3.360000024,12.25703297,4.085677655,14.02500735,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.285714275,6.66E-16,1,3.599999905,1.199999968,8.400000572,2.800000191,0.428571388,48.10460189,16.0348673,113.7520248,37.9173416,49.5,39.5,378,756,1134,945,945,0.125,0.25,0.375,0.3125,0.3125,14589,0,6967,0,3973,0,77,10940,17653,0.33724774,0,0.161053191,0,0.09184216,0,0.001779976,0.252895351,0.408076932,1,0,0,0,0,53.24163721,5,1001.5,53.24163721,50000,75.80986845,84.45199792,50000,75.80986845,75.45893056,54872.64566,1,R_3oBfC9HbvBkpzEW,-0.9,1.9,-1.2,-0.4,0.944002337
16,2,6,3,10.08000007,3.360000024,12.25703297,4.085677655,14.02500735,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.285714275,6.66E-16,1,3.599999905,1.199999968,8.400000572,2.800000191,0.428571388,48.10460189,16.0348673,113.7520248,37.9173416,49.5,39.5,378,756,1134,945,945,0.125,0.25,0.375,0.3125,0.3125,14589,0,6967,0,3973,0,77,10940,17653,0.33724774,0,0.161053191,0,0.09184216,0,0.001779976,0.252895351,0.408076932,1,0,0,0,0,53.24163721,5,1001.5,53.24163721,50000,75.80986845,84.45199792,50000,75.80986845,75.45893056,54872.64566,1,R_3G3qhkUZp8k4BGM,3,3,1,2.5,0.227419617
16,2,6,3,10.08000007,3.360000024,12.25703297,4.085677655,14.02500735,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.285714275,6.66E-16,1,3.599999905,1.199999968,8.400000572,2.800000191,0.428571388,48.10460189,16.0348673,113.7520248,37.9173416,49.5,39.5,378,756,1134,945,945,0.125,0.25,0.375,0.3125,0.3125,14589,0,6967,0,3973,0,77,10940,17653,0.33724774,0,0.161053191,0,0.09184216,0,0.001779976,0.252895351,0.408076932,1,0,0,0,0,53.24163721,5,1001.5,53.24163721,50000,75.80986845,84.45199792,50000,75.80986845,75.45893056,54872.64566,1,R_27y8BRELbrJDgFO,2.4,4.1,3.5,3.4,0.328148928
17,2,7,1,6.080000396,6.080000396,3.925875698,3.925875698,6.581944655,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.172335604,0.45,8.05E-16,3.200000048,3.200000048,1.900000095,1.900000095,1.684210467,44.61241096,44.61241096,27.05259754,27.05259754,44.5,27,468,540,1008,840,0,0.253246753,0.292207792,0.545454545,0.454545455,0,6316,0,2113,0,0,0,0,2113,17770,0.241077904,0,0.080651933,0,0,0,0,0.080651933,0.678270163,1,0,0,0,0,71.85043913,3,1001.5,71.85043913,50000,83.50442359,50000,50000,83.50442359,50000,56422.82718,1,R_1M6CLV7Cer16mVt,-0.9,0.7,-2.2,-0.1,0.504657616
17,2,7,1,6.080000396,6.080000396,3.925875698,3.925875698,6.581944655,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.172335604,0.45,8.05E-16,3.200000048,3.200000048,1.900000095,1.900000095,1.684210467,44.61241096,44.61241096,27.05259754,27.05259754,44.5,27,468,540,1008,840,0,0.253246753,0.292207792,0.545454545,0.454545455,0,6316,0,2113,0,0,0,0,2113,17770,0.241077904,0,0.080651933,0,0,0,0,0.080651933,0.678270163,1,0,0,0,0,71.85043913,3,1001.5,71.85043913,50000,83.50442359,50000,50000,83.50442359,50000,56422.82718,1,R_1QlroHlLtCa8MDS,1.2,2.6,3.2,2.4,0.038194767
17,2,7,1,6.080000396,6.080000396,3.925875698,3.925875698,6.581944655,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.172335604,0.45,8.05E-16,3.200000048,3.200000048,1.900000095,1.900000095,1.684210467,44.61241096,44.61241096,27.05259754,27.05259754,44.5,27,468,540,1008,840,0,0.253246753,0.292207792,0.545454545,0.454545455,0,6316,0,2113,0,0,0,0,2113,17770,0.241077904,0,0.080651933,0,0,0,0,0.080651933,0.678270163,1,0,0,0,0,71.85043913,3,1001.5,71.85043913,50000,83.50442359,50000,50000,83.50442359,50000,56422.82718,1,R_1jHecYHPvxJRNxx,4.1,3.1,3.5,3.2,0.744670202
17,2,7,1,6.080000396,6.080000396,3.925875698,3.925875698,6.581944655,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.172335604,0.45,8.05E-16,3.200000048,3.200000048,1.900000095,1.900000095,1.684210467,44.61241096,44.61241096,27.05259754,27.05259754,44.5,27,468,540,1008,840,0,0.253246753,0.292207792,0.545454545,0.454545455,0,6316,0,2113,0,0,0,0,2113,17770,0.241077904,0,0.080651933,0,0,0,0,0.080651933,0.678270163,1,0,0,0,0,71.85043913,3,1001.5,71.85043913,50000,83.50442359,50000,50000,83.50442359,50000,56422.82718,1,R_3G70hHXW4io1jmp,2,2,-1.9,3.4,0.324449258
17,2,7,1,6.080000396,6.080000396,3.925875698,3.925875698,6.581944655,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.172335604,0.45,8.05E-16,3.200000048,3.200000048,1.900000095,1.900000095,1.684210467,44.61241096,44.61241096,27.05259754,27.05259754,44.5,27,468,540,1008,840,0,0.253246753,0.292207792,0.545454545,0.454545455,0,6316,0,2113,0,0,0,0,2113,17770,0.241077904,0,0.080651933,0,0,0,0,0.080651933,0.678270163,1,0,0,0,0,71.85043913,3,1001.5,71.85043913,50000,83.50442359,50000,50000,83.50442359,50000,56422.82718,1,R_79h6Q3Ule3gRFMR,2.7,5,2.6,3.9,0.392380301
